framer18_97	 53  50    47  140
framer18_98	 45  50    47  135
framer18_99	 42  47    43  135
framer18_100	 37  47    43  132
framer18_101	 35  47    43  132
framer18_102	 35  47    43  132
framer18_103	 33  47    43  133
framer18_104	 30  47    43  136
framer18_105	 30  47    43  134
framer18_106	 30  47    43  133
framer18_107	 30  47    44  130
framer18_108	 30  47    44  130
framer18_109	 30  47    44  130
framer18_110	 33  49    47  131
framer18_111	 33  49    47  136
framer18_112	 38  47    45  140
framer18_113	 38  47    45  147
framer18_114	 38  47    45  148
framer18_115	 40  47    41  155
framer18_116	 40  47    41  155
framer18_117	 40  47    41  155
framer18_118	 42  47    40  157
framer18_119	 44  47    39  157
framer18_120	 44  47    39  160
framer18_121	 44  47    39  157
framer18_122	 47  47    34  161
framer18_128	 42  50    35  152
framer18_129	 42  50    35  147
framer18_130	 45  50    35  145
framer18_131	 47  50    35  137
framer18_132	 49  50    34  136
framer18_133	 52  50    32  132
framer18_148	 72  38    40  122
framer18_149	 72  38    40  120
framer18_150	 69  38    40  120
framer18_151	 65  38    47  120
framer18_152	 62  38    47  121
framer18_153	 59  38    48  122
framer18_154	 54  38    48  129
framer18_155	 51  38    48  137
framer18_156	 47  38    48  140
framer18_157	 44  38    48  140
framer18_158	 44  41    46  140
framer18_159	 46  36    42  136
framer18_161	 52  31    37  126
framer18_162	 49  35    37  125
framer18_163	 46  38    39  118
framer18_164	 46  38    44  114
framer18_165	 46  44    45  111
framer18_166	 50  44    39  118
framer18_167	 55  47    39  117
framer18_168	 59  47    34  119
framer18_169	 66  51    47  116
framer18_170	 71  45    54  119
framer18_171	 73  45    54  125
framer18_172	 80  45    49  139
framer18_173	 84  48    50  151
framer18_174	 87  48    50  154
framer18_175	 81  42    38  93
framer18_176	 81  42    38  93
framer18_177	 81  42    38  93
framer18_178	 81  42    38  93
framer18_179	 81  42    32  99
framer18_180	 81  42    32  99
framer18_181	 112  66    48  199
framer18_182	 121  68    48  199
framer18_183	 127  68    45  199
framer18_184	 136  68    43  199
framer18_185	 144  68    47  197
framer18_186	 149  68    47  194
framer18_187	 158  62    51  189
framer18_188	 170  51    60  177
framer18_189	 173  48    52  177
framer18_190	 84  42    27  107
framer18_191	 84  42    27  107
framer18_192	 87  36    27  107
framer18_193	 89  34    27  107
framer18_194	 94  29    36  97
framer18_210	 188  39    67  182
framer18_211	 182  46    57  192
framer18_212	 176  55    52  190
framer18_224	 97  45    41  177
framer18_225	 89  41    47  171
framer18_226	 76  44    52  161
framer18_227	 70  44    54  151
framer18_228	 70  44    51  148
framer18_229	 67  44    35  134
framer18_239	 85  27    35  108
framer18_240	 86  29    35  109
framer18_241	 86  29    39  109
framer18_242	 86  29    39  109
framer18_243	 86  29    39  109
framer18_244	 82  32    44  109
framer18_245	 82  32    44  109
framer18_246	 82  32    44  109
framer18_247	 79  35    44  109
framer18_248	 75  38    42  114
framer18_249	 72  38    42  114
framer18_250	 70  38    42  116
framer18_251	 69  38    42  117
framer18_252	 68  38    33  120
framer18_256	 22  78    52  253
framer18_257	 26  75    52  216
framer18_258	 33  75    59  192
framer18_259	 40  75    47  174
framer18_260	 45  75    43  149
framer18_261	 50  71    43  138
framer18_262	 55  71    53  113
framer18_263	 59  73    57  95
framer18_264	 59  73    60  86
framer18_265	 58  73    54  74
framer18_266	 57  66    53  62
framer18_267	 57  66    53  58
framer18_268	 56  66    53  47
framer18_269	 56  66    47  45
framer18_270	 56  66    47  45
framer18_271	 56  66    47  45
framer18_272	 56  66    47  45
framer18_273	 57  72    53  43
framer18_274	 63  72    55  35
framer18_275	 72  67    55  28
framer18_276	 73  67    55  26
framer18_277	 81  67    43  27
framer18_280	 85  69    34  27
framer18_281	 86  69    52  23
framer18_282	 86  69    55  23
framer18_283	 88  69    65  23
framer18_284	 83  69    65  29
framer18_285	 82  65    65  32
framer18_286	 81  59    65  44
framer1_0	 77  26    19  152
framer1_1	 77  26    19  152
framer1_6	 74  28    14  152
framer1_7	 74  28    14  150
framer1_8	 76  25    19  168
framer1_9	 72  29    25  144
framer1_10	 76  25    26  144
framer1_11	 80  25    26  145
framer1_12	 80  29    28  145
framer1_13	 80  27    25  148
framer1_14	 80  27    25  150
framer1_15	 80  27    25  151
framer1_16	 85  27    29  156
framer1_17	 93  19    29  156
framer1_18	 93  19    29  156
framer1_19	 59  17    31  204
framer1_20	 56  17    31  209
framer1_21	 53  17    24  218
framer1_22	 -24  109    117  70
framer1_23	 61  30    36  75
framer1_24	 86  24    26  159
framer1_25	 64  28    32  79
framer1_26	 65  27    32  82
framer1_27	 45  19    31  215
framer1_28	 45  19    31  215
framer1_29	 45  19    26  219
framer1_30	 46  20    23  223
framer1_31	 89  22    23  155
framer1_32	 45  21    23  219
framer1_33	 89  22    24  154
framer1_34	 49  19    15  217
framer1_35	 66  31    42  88
framer1_36	 14  18    25  72
framer1_37	 14  18    25  72
framer1_38	 84  25    25  155
framer1_39	 58  23    19  175
framer1_40	 56  34    26  85
framer1_41	 54  34    26  78
framer1_42	 79  25    22  157
framer1_43	 79  25    22  157
framer1_44	 70  26    27  158
framer1_45	 70  26    27  154
framer1_46	 71  26    27  151
framer1_47	 45  37    61  3
framer1_48	 68  26    29  142
framer1_49	 68  27    29  142
framer1_50	 8  17    24  124
framer1_51	 11  19    23  130
framer1_52	 15  19    23  132
framer1_53	 15  19    25  135
framer1_54	 13  19    25  135
framer1_55	 13  19    28  136
framer1_56	 9  19    28  139
framer1_57	 2  19    28  141
framer1_58	 61  28    27  147
framer1_59	 81  20    16  129
framer1_60	 6  15    24  198
framer1_61	 9  15    23  203
framer1_62	 3  18    32  160
framer1_63	 3  18    22  170
framer1_64	 4  18    22  171
framer1_66	 37  31    22  94
framer1_67	 79  22    22  139
framer1_68	 0  18    33  156
framer1_69	 53  35    30  82
framer1_70	 89  25    24  158
framer1_71	 82  25    24  158
framer1_74	 71  26    15  157
framer1_75	 71  26    15  157
framer1_76	 68  28    21  154
framer1_77	 63  30    23  153
framer1_78	 57  28    25  151
framer1_79	 57  28    25  151
framer1_80	 57  28    25  151
framer1_81	 59  29    22  152
framer1_82	 81  21    19  128
framer1_83	 72  31    19  154
framer1_84	 83  29    19  154
framer1_85	 84  20    16  133
framer1_86	 79  29    21  146
framer1_87	 74  29    21  138
framer1_88	 43  19    31  201
framer1_89	 45  17    28  206
framer1_90	 41  20    30  209
framer1_91	 68  31    30  114
framer1_92	 63  31    30  119
framer1_93	 66  29    28  127
framer1_94	 62  29    28  130
framer1_95	 55  24    21  135
framer1_96	 154  26    55  229
framer1_97	 153  29    55  222
framer1_98	 64  26    20  142
framer1_99	 64  26    20  145
framer1_100	 64  26    20  146
framer1_101	 62  26    20  147
framer1_102	 64  26    20  147
framer1_103	 40  21    21  66
framer1_104	 44  27    26  61
framer1_105	 46  24    25  62
framer1_106	 69  20    16  98
framer1_107	 73  28    34  143
framer1_108	 73  28    32  143
framer1_109	 73  28    31  143
framer1_110	 73  28    31  142
framer1_111	 75  26    26  142
framer1_112	 62  23    23  71
framer1_113	 75  26    26  141
framer1_114	 40  29    27  57
framer1_120	 39  34    38  55
framer1_124	 76  25    22  150
framer1_125	 73  25    22  149
framer1_126	 44  33    34  83
framer1_127	 46  36    34  91
framer1_129	 79  28    30  153
framer1_130	 79  28    27  156
framer1_131	 76  30    24  164
framer1_135	 60  29    31  162
framer1_136	 57  29    31  163
framer1_137	 62  29    29  165
framer1_138	 17  42    37  72
framer1_139	 78  27    27  183
framer1_140	 78  28    24  203
framer1_141	 75  32    34  195
framer1_143	 80  26    30  176
framer1_144	 83  26    23  173
framer1_145	 93  17    17  147
framer1_146	 29  42    49  83
framer1_147	 41  42    49  62
framer1_148	 46  42    47  50
framer1_149	 46  42    47  31
framer1_150	 45  42    45  16
framer1_151	 42  42    41  9
framer1_152	 30  48    38  1
framer1_163	 68  17    17  92
framer1_165	 69  30    32  155
framer1_166	 68  29    30  160
framer1_167	 63  29    30  167
framer1_168	 63  27    26  169
framer1_169	 68  24    26  169
framer1_170	 75  25    22  172
framer1_177	 0  22    30  283
framer1_178	 1  24    25  288
framer1_179	 11  24    21  294
framer1_180	 21  27    21  297
framer1_181	 28  25    20  299
framer1_182	 94  14    15  155
framer1_183	 85  26    25  173
framer1_184	 13  21    15  5
framer1_185	 84  25    30  156
framer1_186	 82  26    25  151
framer1_198	 1  14    25  271
framer1_199	 1  14    25  263
framer1_200	 1  14    25  251
framer1_201	 93  18    16  146
framer1_206	 2  15    25  129
framer1_207	 89  21    21  154
framer1_208	 53  16    22  229
framer1_209	 3  15    25  142
framer1_210	 5  15    25  147
framer1_211	 156  30    55  229
framer1_212	 156  29    54  235
framer1_213	 56  20    28  196
framer1_214	 58  19    28  190
framer1_215	 61  19    28  181
framer1_218	 29  19    23  168
framer1_219	 29  19    23  169
framer1_220	 29  19    19  173
framer1_221	 26  18    19  177
framer1_222	 24  18    19  180
framer1_223	 90  20    28  149
framer1_224	 90  20    28  149
framer1_225	 90  20    24  153
framer1_226	 90  20    26  151
framer1_227	 90  20    26  151
framer1_228	 90  23    29  151
framer1_229	 3  17    23  163
framer1_230	 37  23    21  212
framer1_231	 6  24    27  172
framer1_232	 10  26    29  174
framer1_233	 20  30    27  182
framer1_234	 36  29    28  188
framer1_235	 45  23    28  193
framer1_236	 90  22    27  153
framer1_237	 90  22    27  153
framer1_238	 90  22    27  153
framer1_239	 90  22    27  154
framer1_240	 90  22    27  154
framer1_241	 89  22    27  153
framer1_249	 61  28    26  156
framer1_250	 55  26    26  159
framer1_251	 47  26    29  162
framer1_252	 51  28    30  159
framer1_253	 18  21    32  178
framer1_254	 66  28    30  153
framer1_255	 67  28    30  154
framer1_256	 65  28    30  153
framer1_257	 62  26    30  154
framer1_258	 63  28    31  151
framer1_259	 64  31    33  150
framer1_260	 71  31    33  146
framer1_261	 79  31    37  145
framer1_262	 80  30    35  147
framer1_271	 11  21    25  159
framer1_272	 12  25    33  161
framer1_273	 18  25    33  169
framer1_274	 22  22    31  176
framer1_275	 31  17    28  189
framer1_276	 31  17    33  191
framer1_277	 30  16    28  199
framer12_1	 83  51    90  93
framer12_2	 85  54    73  92
framer12_3	 91  54    73  72
framer12_4	 92  54    73  71
framer12_5	 95  54    73  67
framer12_6	 100  54    73  56
framer12_7	 100  59    73  42
framer12_8	 101  62    73  38
framer12_9	 98  63    86  20
framer12_10	 98  66    86  19
framer12_11	 99  66    88  16
framer12_12	 99  73    95  10
framer12_13	 99  73    95  10
framer12_14	 101  73    95  6
framer12_15	 105  73    95  5
framer12_16	 105  73    99  3
framer12_17	 106  73    81  9
framer12_18	 108  73    70  9
framer12_19	 111  73    66  8
framer12_20	 111  73    58  8
framer12_21	 111  73    40  15
framer12_22	 111  70    53  15
framer12_23	 108  70    66  15
framer12_24	 105  70    71  33
framer12_25	 105  70    78  33
framer12_26	 105  70    102  29
framer12_27	 108  70    102  46
framer12_28	 108  72    103  45
framer12_29	 108  39    80  79
framer12_41	 121  71    104  87
framer12_42	 118  73    109  84
framer12_43	 118  73    109  84
framer12_44	 112  73    109  86
framer12_45	 112  73    109  86
framer12_46	 112  73    109  86
framer12_47	 112  73    109  86
framer12_48	 112  73    109  90
framer12_49	 112  64    105  94
framer12_50	 112  64    105  110
framer12_51	 112  64    106  118
framer12_52	 112  76    106  118
framer12_53	 112  76    101  123
framer12_54	 112  80    90  133
framer12_55	 112  82    73  145
framer12_56	 112  82    66  148
framer12_57	 115  82    66  148
framer12_58	 123  82    66  148
framer12_59	 132  82    74  127
framer12_60	 135  82    87  112
framer12_61	 141  90    100  95
framer12_62	 143  90    118  77
framer12_63	 143  90    118  77
framer12_64	 143  90    118  77
framer12_65	 142  90    126  62
framer12_66	 137  90    130  50
framer12_67	 137  90    128  50
framer12_68	 131  90    128  37
framer12_69	 130  90    128  34
framer12_70	 130  84    126  34
framer12_71	 127  84    113  27
framer12_72	 127  86    113  27
framer12_73	 127  86    113  27
framer12_74	 127  86    113  27
framer12_75	 127  86    99  27
framer12_76	 127  86    99  27
framer12_77	 127  86    89  27
framer12_78	 127  86    91  27
framer12_79	 127  86    91  27
framer12_80	 127  86    91  27
framer12_81	 127  86    91  27
framer12_82	 123  90    94  24
framer12_83	 123  90    94  24
framer12_84	 120  90    94  20
framer12_85	 120  90    94  20
framer12_86	 120  90    94  20
framer12_87	 120  82    72  20
framer12_88	 118  82    72  17
framer12_89	 118  82    72  11
framer12_90	 118  71    43  11
framer12_91	 114  67    39  11
framer12_92	 112  63    31  11
framer12_93	 119  63    31  11
framer12_94	 119  63    37  11
framer12_95	 129  57    47  1
framer12_96	 124  57    49  1
framer12_97	 124  57    49  1
framer12_98	 124  57    49  1
framer12_99	 124  57    49  1
framer12_100	 127  54    47  1
framer12_116	 117  98    61  2
framer12_117	 117  96    86  2
framer12_118	 117  95    91  2
framer12_119	 112  80    111  4
framer12_120	 115  72    80  56
framer12_121	 132  62    86  114
framer12_122	 13  189    209  4
framer12_123	 32  175    203  35
framer12_124	 40  170    193  58
framer12_125	 39  172    184  78
framer12_126	 19  214    196  119
framer12_127	 29  204    179  136
framer12_138	 50  55    68  70
framer12_139	 47  55    68  64
framer12_140	 47  55    68  64
framer12_141	 42  58    72  58
framer12_142	 38  58    72  58
framer12_143	 38  58    72  58
framer12_144	 34  58    72  51
framer12_145	 34  58    72  51
framer12_146	 30  58    53  59
framer12_147	 29  58    53  59
framer12_148	 29  58    53  59
framer12_149	 31  39    33  74
framer12_150	 34  44    39  63
framer12_151	 34  44    39  63
framer12_152	 33  44    48  54
framer12_155	 28  45    39  48
framer12_156	 17  56    57  29
framer12_157	 17  53    60  24
framer12_158	 6  57    62  9
framer12_159	 0  55    62  1
framer12_160	 0  50    58  1
framer12_161	 58  30    26  75
framer12_165	 50  34    14  65
framer12_166	 50  34    14  65
framer12_167	 52  34    14  60
framer12_168	 49  45    18  47
framer12_169	 49  45    18  45
framer12_170	 49  45    18  41
framer12_171	 52  45    18  35
framer12_172	 53  45    18  33
framer12_173	 62  50    18  26
framer12_174	 65  50    23  20
framer12_175	 68  54    28  20
framer12_176	 76  59    40  13
framer12_177	 79  67    49  9
framer12_178	 79  69    52  9
framer12_179	 87  62    60  15
framer12_180	 90  73    77  11
framer12_181	 89  74    83  10
framer12_182	 91  79    95  19
framer12_183	 96  79    95  27
framer12_184	 98  79    89  44
framer12_185	 98  79    84  57
framer12_186	 92  99    109  71
framer12_187	 92  99    109  71
framer12_188	 102  90    90  106
framer12_189	 0  240    188  1
framer12_190	 0  240    188  1
framer12_191	 0  240    220  1
framer12_192	 0  240    259  1
framer12_193	 0  240    272  1
framer12_194	 0  240    313  1
framer12_195	 0  240    317  1
framer12_196	 0  240    317  1
framer12_197	 0  240    317  1
framer12_198	 0  240    317  1
framer12_199	 0  240    317  1
framer12_200	 0  240    317  1
framer12_201	 0  240    317  1
framer12_202	 0  240    317  1
framer12_203	 0  240    317  1
framer12_217	 96  102    63  3
framer12_218	 103  95    96  3
framer12_219	 103  95    109  3
framer12_220	 107  81    105  10
framer12_221	 107  81    90  40
framer12_222	 109  75    70  60
framer12_223	 114  71    62  74
framer12_224	 116  67    50  82
framer12_225	 117  67    48  84
framer12_226	 117  65    45  94
framer12_227	 117  65    37  103
framer12_228	 117  65    37  103
framer12_229	 117  65    37  104
framer12_230	 119  65    37  108
framer12_231	 119  65    37  108
framer12_232	 118  65    37  110
framer12_233	 119  65    37  113
framer12_234	 119  65    37  116
framer12_235	 119  65    37  116
framer12_236	 118  77    30  122
framer12_237	 118  77    43  122
framer12_238	 118  77    44  122
framer12_239	 118  77    59  122
framer12_240	 118  77    70  122
framer12_241	 118  77    70  122
framer12_242	 115  75    93  116
framer12_243	 110  75    109  115
framer12_244	 110  75    109  115
framer12_245	 108  75    109  118
framer12_246	 108  75    92  136
framer12_247	 107  75    92  138
framer12_248	 106  75    91  145
framer12_249	 112  77    75  165
framer12_250	 112  77    69  171
framer12_251	 119  87    45  200
framer12_252	 129  97    75  182
framer12_253	 129  97    75  182
framer12_254	 139  97    83  178
framer12_255	 152  84    92  169
framer12_256	 152  84    92  169
framer12_257	 156  84    111  163
framer12_258	 159  79    123  153
framer12_259	 159  79    111  153
framer12_262	 0  96    158  156
framer12_263	 157  49    87  143
framer12_264	 151  75    113  140
framer12_265	 146  82    123  139
framer12_266	 142  82    123  139
framer12_267	 131  82    123  133
framer12_268	 131  82    123  133
framer12_269	 131  82    123  133
framer12_270	 127  82    115  128
framer12_271	 125  82    115  127
framer12_272	 125  82    115  127
framer12_273	 124  82    110  127
framer12_274	 120  82    110  123
framer12_275	 120  77    109  121
framer12_276	 114  77    109  111
framer12_277	 112  77    109  107
framer12_278	 107  77    109  100
framer12_279	 103  77    109  98
framer12_280	 102  77    109  98
framer12_281	 98  77    109  93
framer12_282	 99  73    109  92
framer12_283	 98  73    109  91
framer12_284	 97  73    109  88
framer12_285	 97  73    109  88
framer12_286	 97  73    109  88
framer12_287	 97  71    109  88
framer12_288	 93  71    109  90
framer12_289	 92  71    109  90
framer12_290	 93  71    109  86
framer12_291	 95  67    103  87
framer12_292	 97  67    106  74
framer12_293	 98  67    106  71
framer12_316	 0  209    313  3
framer12_317	 0  174    307  3
framer12_319	 120  59    30  4
framer12_320	 108  70    47  3
framer12_321	 108  70    52  3
framer12_322	 105  70    58  3
framer12_323	 105  64    68  3
framer12_324	 105  64    74  3
framer12_325	 105  64    74  3
framer12_326	 105  64    85  3
framer12_327	 105  64    88  3
framer12_328	 105  64    88  3
framer12_329	 110  60    82  19
framer12_330	 104  60    85  28
framer12_331	 107  60    85  34
framer12_332	 109  67    85  34
framer12_333	 109  67    85  38
framer12_334	 109  67    85  38
framer12_335	 109  67    85  44
framer12_336	 109  67    85  47
framer12_337	 109  67    85  51
framer12_338	 109  67    85  53
framer12_339	 109  67    85  55
framer12_340	 109  67    79  61
framer12_341	 109  67    79  61
framer12_342	 107  73    79  67
framer12_343	 107  73    79  67
framer12_344	 107  73    79  67
framer12_345	 105  73    79  67
framer12_346	 105  73    79  67
framer12_347	 101  73    79  69
framer12_348	 97  73    79  69
framer12_349	 94  73    79  72
framer12_350	 92  73    79  72
framer12_351	 81  73    79  72
framer12_352	 77  77    79  75
framer12_353	 59  77    88  91
framer12_354	 48  84    116  100
framer12_355	 48  87    121  100
framer12_356	 64  110    124  117
framer12_357	 71  101    116  131
framer12_358	 71  101    116  140
framer12_359	 79  95    116  139
framer12_360	 81  89    110  152
framer12_361	 82  89    110  161
framer12_362	 85  86    110  175
framer12_363	 85  83    108  179
framer12_364	 85  80    104  184
framer12_365	 78  80    104  184
framer12_366	 74  80    104  184
framer12_367	 66  80    104  189
framer12_368	 57  80    104  190
framer12_369	 53  80    104  193
framer12_370	 48  34    28  3
framer12_371	 47  80    104  193
framer12_372	 30  80    104  192
framer12_373	 23  80    104  191
framer12_374	 12  80    99  183
framer12_375	 19  90    55  218
framer12_376	 44  76    39  237
framer12_377	 51  31    33  14
framer12_378	 51  31    33  15
framer12_379	 53  31    33  15
framer12_380	 53  31    33  17
framer12_381	 53  31    33  17
framer12_382	 53  31    33  17
framer12_383	 54  28    25  26
framer12_384	 54  28    25  26
framer12_385	 54  28    25  26
framer12_386	 20  73    97  29
framer12_387	 20  73    97  29
framer12_388	 18  73    97  28
framer12_389	 19  68    97  25
framer12_390	 22  68    89  19
framer12_391	 22  68    89  19
framer12_392	 25  68    87  14
framer12_393	 39  60    84  3
framer12_394	 42  60    78  2
framer12_395	 47  65    66  2
framer12_396	 53  59    64  2
framer12_397	 62  59    45  0
framer12_398	 68  59    33  2
framer12_399	 63  32    29  40
framer12_400	 63  32    29  40
framer12_401	 64  32    32  41
framer12_402	 65  32    35  41
framer12_403	 66  32    35  41
framer12_404	 66  32    35  41
framer12_405	 66  32    35  41
framer12_406	 68  32    35  43
framer12_407	 68  32    35  43
framer12_408	 67  32    31  47
framer12_409	 67  32    31  47
framer12_410	 67  32    31  47
framer12_411	 67  32    31  47
framer12_412	 67  32    31  47
framer12_413	 67  32    31  47
framer12_414	 67  32    31  47
framer12_415	 67  32    31  47
framer12_416	 65  32    28  50
framer12_417	 63  32    28  50
framer12_418	 62  32    28  51
framer12_419	 61  32    28  52
framer12_420	 59  32    28  53
framer12_421	 59  32    28  53
framer12_422	 59  32    28  53
framer12_423	 51  40    28  57
framer12_424	 52  40    28  57
framer12_425	 56  36    28  57
framer12_426	 56  36    28  57
framer12_427	 59  33    22  57
framer12_428	 61  32    22  57
framer12_429	 63  30    21  57
framer12_430	 63  30    21  57
framer12_431	 46  24    29  24
framer12_432	 63  32    31  54
framer12_433	 66  32    35  54
framer12_438	 1  223    242  3
framer12_439	 1  236    258  3
framer12_440	 1  236    270  3
framer12_441	 1  236    278  3
framer12_442	 1  236    284  3
framer12_443	 1  236    305  3
framer12_456	 94  67    50  2
framer12_457	 94  67    50  2
framer12_458	 98  67    67  2
framer12_459	 104  63    75  3
framer12_460	 108  56    88  3
framer12_461	 112  56    91  13
framer12_462	 113  56    91  22
framer12_463	 113  56    81  39
framer12_464	 113  56    82  40
framer12_465	 108  58    82  48
framer12_466	 104  61    82  48
framer12_467	 97  65    82  53
framer12_468	 93  70    82  56
framer12_469	 92  70    82  59
framer12_470	 83  82    86  55
framer12_471	 79  82    86  62
framer12_472	 81  82    92  62
framer12_473	 82  75    117  76
framer12_474	 85  74    118  93
framer12_475	 86  74    118  102
framer12_476	 91  74    118  112
framer12_477	 86  84    118  125
framer12_478	 85  84    112  133
framer12_479	 85  84    112  138
framer12_480	 85  84    112  145
framer12_481	 84  84    101  156
framer12_482	 82  84    109  148
framer12_483	 78  84    109  151
framer12_484	 77  84    109  151
framer12_485	 75  84    109  157
framer12_486	 67  84    109  158
framer12_487	 67  84    109  161
framer12_488	 58  84    109  166
framer12_489	 56  84    109  168
framer12_490	 48  80    105  173
framer12_491	 44  74    97  179
framer12_492	 38  72    91  188
framer12_493	 34  72    91  190
framer12_494	 26  69    48  219
framer12_495	 22  62    30  237
framer12_496	 20  62    30  237
framer12_497	 14  62    30  238
framer12_498	 9  62    32  238
framer12_499	 6  62    35  235
framer12_500	 1  63    41  230
framer12_501	 0  58    52  215
framer12_502	 0  58    52  212
framer12_503	 1  237    259  59
framer12_504	 22  30    31  51
framer12_505	 22  30    31  51
framer12_506	 20  30    31  46
framer12_507	 20  30    31  46
framer12_508	 20  30    31  46
framer12_509	 21  30    31  41
framer12_510	 21  30    31  41
framer12_511	 21  30    31  41
framer12_512	 23  30    30  41
framer12_513	 22  30    30  41
framer12_514	 22  30    30  41
framer12_515	 22  30    30  41
framer12_516	 22  30    30  41
framer12_517	 0  238    174  144
framer12_518	 21  30    30  32
framer12_519	 20  30    19  32
framer12_520	 0  24    45  58
framer12_521	 0  24    45  44
framer12_522	 0  24    48  38
framer12_523	 0  24    48  38
framer12_524	 0  24    48  25
framer12_525	 0  21    48  25
framer12_548	 1  211    290  27
framer12_549	 1  211    304  13
framer12_550	 1  211    310  7
framer12_551	 1  211    314  3
framer9_2	 76  26    29  202
framer9_3	 76  26    29  202
framer9_4	 76  26    29  202
framer9_5	 72  26    29  202
framer9_6	 70  24    25  207
framer9_7	 68  24    25  207
framer9_8	 66  24    25  208
framer9_9	 64  24    25  209
framer9_10	 62  24    25  210
framer9_11	 62  24    25  210
framer9_12	 62  24    25  210
framer9_13	 59  24    25  210
framer9_14	 58  24    25  214
framer9_15	 58  24    25  214
framer9_16	 57  24    25  215
framer9_17	 56  24    25  220
framer9_18	 56  24    25  222
framer9_19	 56  24    25  227
framer9_20	 19  34    25  186
framer9_21	 22  34    25  183
framer9_22	 28  28    20  182
framer9_23	 26  30    20  177
framer9_24	 20  30    25  176
framer9_25	 14  30    33  175
framer9_26	 3  30    38  177
framer9_27	 -1  30    38  180
framer9_28	 -3  24    38  188
framer9_29	 -3  18    38  196
framer9_30	 67  19    22  263
framer9_31	 56  20    28  285
framer9_32	 55  21    28  289
framer9_33	 65  19    22  265
framer9_34	 55  21    24  293
framer9_35	 55  21    19  298
framer9_36	 52  21    19  299
framer9_37	 50  21    19  302
framer9_38	 46  21    19  302
framer9_39	 46  21    19  302
framer9_40	 46  21    19  302
framer9_41	 42  21    19  303
framer9_42	 61  18    23  274
framer9_43	 59  18    23  274
framer9_44	 60  18    23  275
framer9_53	 64  17    20  274
framer9_54	 64  17    20  274
framer9_55	 64  17    20  274
framer9_56	 64  17    20  274
framer9_57	 29  28    30  272
framer9_58	 64  17    20  274
framer9_59	 64  17    20  274
framer9_60	 20  33    22  265
framer9_61	 16  33    27  259
framer9_62	 16  33    27  255
framer9_63	 16  33    27  251
framer9_64	 17  33    19  251
framer9_65	 22  33    19  247
framer9_66	 23  33    16  243
framer9_67	 29  33    18  233
framer9_68	 31  33    18  223
framer9_69	 31  34    20  217
framer9_70	 30  37    26  211
framer9_71	 25  42    43  200
framer9_72	 24  42    53  194
framer9_73	 23  42    55  194
framer9_74	 20  42    55  198
framer9_75	 19  42    55  199
framer9_76	 19  42    55  201
framer9_77	 19  42    55  204
framer9_78	 19  41    50  207
framer9_79	 19  41    40  217
framer9_80	 19  41    33  224
framer9_81	 24  36    29  228
framer9_82	 24  36    29  230
framer9_83	 27  33    19  240
framer9_84	 29  31    16  243
framer9_85	 28  31    11  248
framer9_86	 28  31    11  248
framer9_87	 25  31    11  248
framer9_88	 22  31    13  253
framer9_89	 21  31    18  255
framer9_90	 20  31    18  258
framer9_91	 11  16    17  203
framer9_92	 71  37    38  77
framer9_93	 18  31    18  270
framer9_94	 62  41    42  83
framer9_95	 58  41    42  85
framer9_96	 58  41    42  85
framer9_97	 58  47    48  79
framer9_98	 58  47    48  80
framer9_99	 58  47    48  80
framer9_100	 58  47    48  80
framer9_101	 67  38    43  80
framer9_102	 67  38    43  80
framer9_103	 76  45    46  80
framer9_104	 50  26    23  285
framer9_105	 50  26    23  285
framer9_106	 48  24    33  278
framer9_107	 -2  15    19  195
framer9_108	 48  24    26  283
framer9_122	 7  13    23  208
framer9_123	 7  13    23  208
framer9_124	 7  13    15  213
framer9_127	 78  43    31  79
framer9_128	 78  43    31  79
framer9_129	 81  43    34  79
framer9_130	 15  24    14  288
framer9_131	 12  24    19  276
framer9_132	 8  17    16  175
framer9_133	 10  19    20  163
framer9_134	 15  19    20  154
framer9_135	 16  19    20  147
framer9_136	 21  19    20  139
framer9_137	 13  42    26  226
framer9_138	 51  33    16  241
framer9_139	 6  35    18  159
framer9_140	 26  35    18  148
framer9_141	 29  37    27  138
framer9_142	 87  74    50  267
framer9_143	 32  36    40  118
framer9_144	 32  34    31  118
framer9_145	 30  34    22  115
framer9_146	 20  34    22  115
framer9_147	 16  34    25  117
framer9_148	 13  28    35  118
framer9_149	 7  28    35  128
framer9_150	 7  28    35  133
framer9_151	 4  28    35  144
framer9_152	 0  26    35  154
framer9_153	 0  21    35  159
framer9_154	 0  13    28  170
framer9_155	 75  20    27  250
framer9_156	 74  20    27  255
framer9_157	 74  20    27  259
framer9_158	 70  20    22  270
framer9_159	 69  20    22  272
framer9_160	 66  20    22  280
framer9_161	 63  20    20  290
framer9_162	 62  20    20  292
framer9_163	 61  20    20  294
framer9_164	 61  20    20  298
framer9_165	 61  20    23  295
framer9_166	 60  20    20  298
framer9_176	 46  24    21  265
framer9_177	 47  24    21  260
framer9_178	 50  21    17  252
framer9_179	 50  21    17  245
framer9_180	 50  22    17  242
framer9_181	 51  22    22  237
framer9_182	 52  22    22  236
framer9_183	 52  22    22  233
framer9_184	 52  22    22  233
framer9_185	 52  24    27  228
framer9_186	 52  24    30  226
framer9_187	 52  24    30  226
framer9_188	 54  24    30  225
framer9_189	 54  24    30  225
framer9_190	 54  24    30  225
framer9_191	 54  24    30  225
framer9_192	 54  24    25  230
framer9_193	 54  22    19  235
